programme,year,section,venue,faculty,day,period,time,subject,rotation_venues
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,THU,2,9:20-10:10,21MAB102T (NwAdm 105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,THU,3,10:20-11:10,21EES101T (NwAdm 105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,THU,4,11:10-12:00,21CYB101J (NwAdm 105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,THU,5,12:40-1:30,21MAB102T (NwAdm105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,THU,6,1:30-2:20,21LEM101T (NwAdm105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,THU,7,2:20-3:05,,"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,THU,8,3:05-3:50,,"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,FRI,1,8:30-9:20,21PDM102L (NwAdm105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,FRI,2,9:20-10:10,21PDM102L (NwAdm105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,FRI,3,10:20-11:10,21CSC101T (OODP),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,FRI,4,11:10-12:00,21EES101T (NwAdm105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,FRI,5,12:40-1:30,21LEH103T (21LEH104T),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,FRI,6,1:30-2:20,21CYB101J (NwAdm105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,FRI,7,2:20-3:05,,"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT B,New Admin 105 /106,Dr. A. Jemila Percy AP /Mech,FRI,8,3:05-3:50,21CYM101T (NwAdm105),"BMS Programming Lab; Chemistry Lab / NwAdm105; NwAdm 105; NwAdm105; NwAdm105(F); NwAdm105,106; NwAdm106; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,MON,1,8:30-9:20,21CSC101T (NwAdm106),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,MON,2,9:20-10:10,21LEH103T (21LEH104T),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,MON,3,10:20-11:10,21MAB102T (NwAdm106),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,MON,4,11:10-12:00,,"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,MON,5,12:40-1:30,21CYB101J (NwAdm105),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,MON,6,1:30-2:20,21LEM101T (NwAdm105),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
IT,I Year,IT C,New Admin 106/107,Dr. K. Parthiban AP / Mech,MON,7,2:20-3:05,21CYM101T (NwAdm105),"BMS Project lab; Chemistry Lab / NwAdm 106; NwAdm 104; NwAdm 106; NwAdm104; NwAdm105; NwAdm105,106; NwAdm106; NwAdm106(G)/; NwAdm107(J)"
